children1,children2,children3,children4 (gene_ID)
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN2062.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN2246.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN2302.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN2304.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN2731.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN2761.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN3080.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN3156.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN3449.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN3463.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN3566.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN3592.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN3720.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN3733.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN3787.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN4031.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN4317.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN4441.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN4442.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN4589.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN4623.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN4683.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN5129.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN5351.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN5451.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN5697.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN5748.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN5900.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN5906.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN5970.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN6136.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN6170.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN6257.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN6269.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN6307.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN6543.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN6606.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN7254.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN7302.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN7321.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN7338.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN7360.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN7426.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN7436.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN7472.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN7704.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN7721.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN8217.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN8228.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN8258.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN8269.2
09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04141 Protein processing in endoplasmic reticulum [PATH:ani04141],AN8844.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN0089.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN0112.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN0140.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN0255.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN0290.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN0306.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN0317.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN0347.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN0673.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN0722.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN0823.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN1126.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN1339.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN1341.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN1365.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN1931.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN2066.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN2071.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN2072.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN2126.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN2222.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN2516.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN2521.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN2766.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN3003.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN3061.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN3144.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN3443.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN3584.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN3594.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN3642.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN3696.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN3821.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN3842.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN4240.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN4274.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN4351.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN4463.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN4798.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN4915.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN4919.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN4951.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN5020.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN5129.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN5343.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN5632.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN5740.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN5778.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN5950.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN6033.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN6531.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN6709.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN6712.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN6898.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN6920.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN6974.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN7016.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN7106.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN7310.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN7334.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN7487.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN7741.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN8065.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN8698.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN8715.2
09140 Cellular Processes,09141 Transport and catabolism,04144 Endocytosis [PATH:ani04144],AN9396.2
09140 Cellular Processes,09141 Transport and catabolism,04145 Phagosome [PATH:ani04145],AN0089.2
09140 Cellular Processes,09141 Transport and catabolism,04145 Phagosome [PATH:ani04145],AN0110.2
09140 Cellular Processes,09141 Transport and catabolism,04145 Phagosome [PATH:ani04145],AN0118.2
09140 Cellular Processes,09141 Transport and catabolism,04145 Phagosome [PATH:ani04145],AN0316.2
09140 Cellular Processes,09141 Transport and catabolism,04145 Phagosome [PATH:ani04145],AN0417.2
09140 Cellular Processes,09141 Transport and catabolism,04145 Phagosome [PATH:ani04145],AN1182.2
09140 Cellular Processes,09141 Transport and catabolism,04145 Phagosome [PATH:ani04145],AN1195.2
